firstName,lastName,Team,Position,college,age,overallRating,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff
Lawrence,Cager,Washington Commanders,TE,Georgia,28,65,8/20/97,77,220,1,89,5,Vertical Threat - TE,88,0,77,0,81,0,80,0,69,0,57,0,75,0,27,0,21,0,69,0,75,0,77,0,78,0,73,0,57,0,10,0,28,0,52,0,86,0,74,0,12,0,17,0,30,0,40,0,12,0,61,0,65,0,51,0,52,0,47,0,19,0,16,0,10,0,16,0,30,0,63,0,57,0,56,0,53,0,Long Stride Default,0,64,0,79,0,87,0,68,0,63,0,31,0,10,0,15,0,20,0,21,0,29,0,19,0,79,0,54,0,17,0
Leonard,Taylor III,NY Jets,DT,Miami,23,65,5/29/02,76,303,1,96,1,,75,0,58,0,74,0,71,0,84,0,65,0,46,0,73,0,26,0,44,0,33,0,21,0,28,0,57,0,5,0,76,0,73,0,77,0,90,0,27,0,20,0,26,0,36,0,30,0,25,0,10,0,65,0,33,0,46,0,28,0,17,0,67,0,72,0,30,0,71,0,16,0,30,0,38,0,28,0,Long Stride Awkward,0,15,0,24,0,68,0,32,0,33,0,75,0,5,0,10,0,15,0,12,0,10,0,17,0,79,0,25,0,32,0
Malik,Taylor,Detroit Lions,WR,Ferris State,29,65,12/21/95,75,220,1,86,5,,84,0,87,0,86,0,85,0,59,0,60,0,76,0,46,0,17,0,73,0,68,0,76,0,80,0,85,0,68,0,31,0,39,0,47,0,82,0,79,0,14,0,19,0,83,0,23,0,15,0,67,0,65,0,32,0,17,0,17,0,15,0,35,0,19,0,15,0,47,0,64,0,52,0,25,0,30,0,Default Stride Loose,0,69,0,81,0,88,0,72,0,57,0,44,0,15,0,22,0,30,0,18,0,30,0,12,0,78,0,49,0,22,0
Malik,Willis,Green Bay Packers,QB,Liberty,26,65,5/25/99,73,219,1,2,3,Scrambler - QB,93,0,92,0,83,0,84,0,72,0,43,0,88,0,29,0,78,0,78,0,67,0,39,0,58,0,89,0,17,0,10,0,30,0,35,0,92,0,84,0,20,0,23,0,48,0,24,0,22,0,26,0,65,0,20,0,18,0,16,0,82,0,16,0,10,0,16,0,41,0,22,0,26,0,15,0,19,0,Default,0,33,0,43,0,90,0,80,0,73,0,35,0,75,0,72,0,78,0,77,0,93,0,68,0,94,0,69,0,28,0
Markees,Watts,Tampa Bay Buccaneers,RE,Charlotte,25,65,12/7/99,73,240,1,58,2,Smaller Speed Rusher - DE,81,0,81,0,77,0,79,0,71,0,59,0,51,0,67,0,12,0,33,0,51,0,43,0,52,0,73,0,5,0,72,0,82,0,65,0,91,0,46,0,17,0,15,0,10,0,28,0,44,0,7,0,65,0,45,0,45,0,45,0,6,0,60,0,66,0,16,0,79,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,10,0,48,0,81,0,39,0,29,0,72,0,6,0,6,0,6,0,6,0,31,0,17,0,82,0,45,0,52,0
Matt,Dickerson,Miami Dolphins,DT,UCLA,29,65,11/9/95,77,292,1,98,7,,67,0,64,0,76,0,72,0,81,0,63,0,13,0,75,0,12,0,10,0,26,0,10,0,30,0,56,0,2,0,57,0,76,0,83,0,84,0,17,0,12,0,14,0,10,0,22,0,22,0,3,0,65,0,45,0,45,0,45,0,6,0,65,0,66,0,10,0,73,0,12,0,45,0,45,0,45,0,Default Stride Awkward,0,10,0,12,0,72,0,11,0,29,0,79,0,6,0,6,0,6,0,6,0,13,0,17,0,86,0,26,0,33,0
Maxen,Hook,Philadelphia Eagles,SS,Toledo,24,65,8/19/01,73,201,1,37,0,Hybrid - S,91,0,86,0,85,0,90,0,64,0,61,0,64,0,48,0,14,0,52,0,60,0,56,0,66,0,80,0,24,0,34,0,75,0,52,0,87,0,68,0,15,0,19,0,79,0,25,0,66,0,29,0,65,0,35,0,35,0,35,0,6,0,58,0,34,0,66,0,74,0,31,0,35,0,35,0,35,0,Default Stride Loose,0,34,0,58,0,88,0,59,0,43,0,64,0,6,0,6,0,6,0,6,0,24,0,12,0,87,0,46,0,68,0
Michael,Jerrell,Seattle Seahawks,LT,Findlay,26,65,8/18/99,77,294,1,65,1,Agile - OT,81,0,53,0,79,0,76,0,82,0,53,0,13,0,31,0,12,0,13,0,24,0,20,0,23,0,54,0,7,0,18,0,33,0,78,0,93,0,10,0,17,0,18,0,10,0,84,0,9,0,11,0,65,0,70,0,75,0,66,0,5,0,15,0,12,0,10,0,34,0,15,0,72,0,74,0,70,0,Long Stride Awkward,0,12,0,19,0,74,0,10,0,10,0,36,0,5,0,5,0,5,0,7,0,16,0,10,0,88,0,25,0,12,0
Michael,Barrett,Las Vegas Raiders,MLB,Michigan,25,65,12/21/99,72,232,1,43,1,Pass Coverage - MLB,86,0,74,0,76,0,85,0,63,0,72,0,61,0,61,0,12,0,44,0,56,0,51,0,62,0,71,0,20,0,65,0,87,0,65,0,94,0,63,0,12,0,13,0,35,0,34,0,61,0,25,0,65,0,35,0,35,0,35,0,11,0,68,0,53,0,53,0,80,0,30,0,42,0,42,0,42,0,Default Stride Loose,0,32,0,57,0,82,0,57,0,54,0,76,0,13,0,18,0,23,0,22,0,24,0,17,0,88,0,45,0,69,0
Mike,White,Buffalo Bills,QB,W. Kentucky,30,65,3/25/95,77,218,1,14,8,Field General - QB,74,0,70,0,68,0,74,0,54,0,64,0,43,0,22,0,49,0,32,0,57,0,15,0,31,0,72,0,13,0,10,0,12,0,20,0,92,0,41,0,15,0,18,0,10,0,16,0,11,0,14,0,65,0,19,0,17,0,18,0,76,0,18,0,10,0,10,0,24,0,12,0,22,0,18,0,21,0,Long Stride Default,0,21,0,19,0,69,0,27,0,26,0,26,0,75,0,81,0,84,0,78,0,85,0,78,0,96,0,21,0,17,0
Mike,Greene,Tampa Bay Buccaneers,DT,J. Madison,26,65,5/3/99,75,293,1,91,3,,72,0,64,0,75,0,72,0,83,0,67,0,19,0,70,0,12,0,10,0,31,0,15,0,40,0,61,0,5,0,67,0,78,0,74,0,88,0,10,0,11,0,12,0,10,0,23,0,15,0,10,0,65,0,40,0,40,0,40,0,6,0,67,0,61,0,10,0,70,0,15,0,45,0,45,0,45,0,Default Stride Awkward,0,15,0,17,0,67,0,10,0,34,0,79,0,7,0,10,0,15,0,8,0,20,0,10,0,79,0,33,0,21,0
Myles,Adams,Detroit Lions,DT,Rice,27,65,3/9/98,74,290,1,66,5,,75,0,64,0,71,0,71,0,80,0,70,0,24,0,71,0,12,0,22,0,34,0,20,0,29,0,57,0,4,0,62,0,79,0,80,0,87,0,24,0,10,0,15,0,10,0,29,0,18,0,8,0,65,0,45,0,45,0,45,0,6,0,68,0,73,0,14,0,78,0,20,0,45,0,45,0,45,0,Default Stride Awkward,0,15,0,16,0,66,0,22,0,32,0,75,0,6,0,6,0,6,0,6,0,25,0,14,0,75,0,27,0,23,0
Myles,Hinton,Philadelphia Eagles,RT,Michigan,23,65,1/9/02,79,325,1,78,0,Agile - OT,69,0,56,0,77,0,86,0,82,0,67,0,22,0,31,0,12,0,20,0,43,0,17,0,22,0,52,0,5,0,36,0,38,0,80,0,86,0,14,0,10,0,14,0,10,0,81,0,13,0,5,0,65,0,72,0,73,0,71,0,6,0,29,0,44,0,10,0,21,0,14,0,71,0,72,0,70,0,Long Stride Awkward,0,12,0,15,0,66,0,21,0,12,0,30,0,6,0,6,0,6,0,6,0,29,0,7,0,86,0,21,0,15,0
Myles,Cole,Jacksonville Jaguars,LE,Texas Tech,25,65,4/29/00,78,280,1,59,1,Run Stopper - DE,85,0,63,0,84,0,75,0,78,0,65,0,26,0,75,0,13,0,30,0,40,0,35,0,32,0,57,0,23,0,65,0,75,0,81,0,90,0,41,0,16,0,18,0,10,0,22,0,32,0,24,0,65,0,45,0,45,0,45,0,8,0,63,0,64,0,20,0,79,0,32,0,45,0,45,0,45,0,Long Stride Loose,0,29,0,35,0,83,0,35,0,35,0,75,0,7,0,10,0,13,0,7,0,22,0,9,0,84,0,40,0,34,0
Naquan,Jones,Los Angeles Chargers,DT,Michigan St.,27,65,2/5/98,75,313,1,96,4,,56,0,57,0,64,0,75,0,82,0,73,0,25,0,74,0,12,0,19,0,42,0,23,0,33,0,53,0,10,0,55,0,75,0,84,0,87,0,15,0,15,0,15,0,25,0,41,0,12,0,12,0,65,0,45,0,45,0,45,0,6,0,75,0,72,0,14,0,74,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,18,0,22,0,61,0,14,0,35,0,78,0,6,0,6,0,6,0,6,0,19,0,10,0,78,0,45,0,13,0
Nephi,Sewell,New Orleans Saints,ROLB,Utah,26,65,12/19/98,72,228,1,45,3,Pass Coverage - OLB,88,0,83,0,78,0,84,0,68,0,65,0,62,0,58,0,15,0,53,0,60,0,47,0,50,0,78,0,33,0,57,0,83,0,64,0,82,0,64,0,25,0,28,0,10,0,32,0,55,0,35,0,65,0,35,0,31,0,30,0,6,0,66,0,64,0,39,0,83,0,35,0,36,0,29,0,24,0,Short Stride Loose,0,39,0,49,0,83,0,60,0,52,0,80,0,5,0,6,0,9,0,6,0,25,0,7,0,86,0,55,0,64,0
Rejzohn,Wright,New Orleans Saints,CB,Oregon State,24,65,9/4/00,74,193,1,25,2,Zone - CB,92,0,84,0,89,0,88,0,53,0,63,0,65,0,49,0,44,0,45,0,49,0,65,0,70,0,81,0,15,0,43,0,67,0,47,0,88,0,69,0,17,0,20,0,47,0,15,0,59,0,26,0,65,0,22,0,22,0,22,0,40,0,64,0,28,0,76,0,74,0,35,0,34,0,34,0,34,0,Long Stride Loose,0,31,0,72,0,89,0,64,0,35,0,50,0,40,0,42,0,44,0,43,0,47,0,33,0,83,0,35,0,67,0
Riley,Leonard,Indianapolis Colts,QB,Notre Dame,22,65,9/13/02,76,216,1,15,0,Scrambler - QB,83,0,84,0,77,0,88,0,70,0,58,0,81,0,34,0,78,0,73,0,69,0,18,0,39,0,83,0,21,0,33,0,34,0,32,0,87,0,72,0,33,0,18,0,28,0,24,0,17,0,16,0,65,0,26,0,27,0,30,0,83,0,16,0,35,0,32,0,25,0,28,0,38,0,28,0,31,0,Long Stride Default,0,16,0,16,0,86,0,68,0,54,0,37,0,75,0,72,0,81,0,79,0,89,0,72,0,87,0,58,0,44,0
Ryan,Neuzil,Atlanta Falcons,C,Appalach. St.,28,65,7/31/97,75,301,0,64,4,Agile - C,72,0,68,0,72,0,80,0,85,0,72,0,51,0,22,0,12,0,45,0,57,0,50,0,50,0,58,0,39,0,10,0,35,0,76,0,94,0,41,0,52,0,57,0,10,0,78,0,6,0,44,0,65,0,71,0,74,0,68,0,6,0,25,0,10,0,10,0,29,0,51,0,68,0,70,0,66,0,Default Stride Awkward,0,46,0,48,0,69,0,36,0,47,0,22,0,5,0,6,0,7,0,7,0,21,0,10,0,84,0,47,0,10,0
Sam,Howell,Minnesota Vikings,QB,North Carolina,24,65,9/16/00,73,220,1,8,3,Scrambler - QB,87,0,78,0,71,0,91,0,64,0,51,0,81,0,24,0,72,0,72,0,66,0,37,0,61,0,78,0,12,0,10,0,23,0,27,0,93,0,72,0,37,0,36,0,14,0,16,0,12,0,14,0,65,0,15,0,14,0,18,0,79,0,13,0,10,0,10,0,33,0,15,0,23,0,16,0,22,0,Default,0,15,0,51,0,82,0,66,0,51,0,29,0,79,0,76,0,81,0,78,0,92,0,74,0,92,0,53,0,14,0
Taki,Taimani,Minnesota Vikings,DT,Oregon,25,65,10/6/99,74,325,1,94,1,,66,0,52,0,64,0,73,0,80,0,69,0,14,0,76,0,12,0,25,0,32,0,14,0,24,0,46,0,4,0,52,0,79,0,87,0,93,0,10,0,12,0,13,0,10,0,39,0,10,0,7,0,65,0,45,0,45,0,45,0,6,0,69,0,65,0,12,0,75,0,10,0,45,0,45,0,45,0,Default Stride Awkward,0,12,0,15,0,62,0,10,0,15,0,76,0,6,0,6,0,6,0,6,0,17,0,15,0,85,0,36,0,11,0
Tariq,Castro-Fields,Philadelphia Eagles,CB,Penn State,26,65,1/14/99,73,197,1,46,3,Zone - CB,95,0,82,0,88,0,87,0,60,0,60,0,58,0,50,0,18,0,47,0,55,0,49,0,58,0,85,0,29,0,31,0,52,0,52,0,83,0,71,0,19,0,20,0,48,0,15,0,62,0,32,0,65,0,34,0,34,0,34,0,6,0,57,0,27,0,70,0,62,0,36,0,35,0,35,0,35,0,Default Stride Loose,0,35,0,62,0,93,0,64,0,34,0,54,0,6,0,6,0,6,0,6,0,29,0,12,0,73,0,32,0,66,0
Tatum,Bethune,San Francisco 49ers,MLB,Florida State,24,65,2/19/01,72,227,1,48,1,Pass Coverage - MLB,87,0,83,0,75,0,82,0,67,0,66,0,58,0,65,0,24,0,40,0,55,0,55,0,67,0,76,0,10,0,64,0,80,0,68,0,92,0,64,0,14,0,16,0,45,0,34,0,62,0,10,0,65,0,30,0,25,0,25,0,11,0,66,0,54,0,63,0,82,0,23,0,42,0,35,0,35,0,Default Stride Loose,0,15,0,60,0,81,0,58,0,50,0,71,0,21,0,23,0,31,0,22,0,20,0,13,0,85,0,50,0,68,0
Thomas,Fidone II,NY Giants,TE,Nebraska,22,65,9/20/02,77,243,1,86,0,Vertical Threat - TE,89,0,83,0,85,0,82,0,71,0,63,0,65,0,45,0,19,0,61,0,69,0,74,0,77,0,78,0,57,0,42,0,35,0,64,0,80,0,66,0,27,0,26,0,22,0,50,0,28,0,61,0,65,0,62,0,60,0,63,0,23,0,32,0,38,0,18,0,45,0,63,0,56,0,54,0,56,0,Long Stride Default,0,66,0,73,0,81,0,60,0,63,0,42,0,22,0,17,0,24,0,21,0,29,0,33,0,81,0,66,0,30,0
Timmy,Horne,Tennessee Titans,DT,Kansas State,27,65,10/25/97,76,323,1,94,3,,63,0,66,0,84,0,72,0,85,0,62,0,10,0,75,0,12,0,20,0,29,0,15,0,24,0,54,0,3,0,54,0,73,0,85,0,87,0,14,0,16,0,15,0,10,0,35,0,11,0,7,0,65,0,45,0,45,0,45,0,6,0,65,0,66,0,10,0,72,0,15,0,45,0,45,0,45,0,Default Stride Awkward,0,15,0,15,0,64,0,12,0,25,0,79,0,6,0,6,0,6,0,6,0,20,0,15,0,87,0,27,0,12,0
Titus,Leo,Tennessee Titans,RE,Wagner College,26,65,8/26/99,75,245,1,90,2,Smaller Speed Rusher - DE,91,0,74,0,82,0,82,0,69,0,59,0,44,0,62,0,12,0,38,0,45,0,45,0,55,0,71,0,7,0,72,0,79,0,63,0,88,0,55,0,51,0,55,0,10,0,25,0,25,0,13,0,65,0,45,0,45,0,45,0,6,0,53,0,67,0,35,0,78,0,17,0,45,0,45,0,45,0,Default Stride High and Tight,0,17,0,49,0,83,0,45,0,50,0,69,0,5,0,6,0,7,0,7,0,24,0,15,0,77,0,44,0,35,0
Tommy,Akingbesote,Dallas Cowboys,DT,Maryland,22,65,2/25/03,76,306,1,92,0,Power Rusher - DT,74,0,62,0,73,0,77,0,82,0,70,0,28,0,73,0,11,0,20,0,37,0,18,0,21,0,55,0,12,0,63,0,75,0,82,0,90,0,18,0,21,0,23,0,27,0,26,0,13,0,15,0,65,0,45,0,45,0,45,0,13,0,69,0,74,0,17,0,72,0,15,0,45,0,45,0,45,0,Long Stride Awkward,0,17,0,18,0,69,0,21,0,35,0,73,0,8,0,10,0,12,0,10,0,27,0,12,0,85,0,32,0,17,0
Travis,Bell,Minnesota Vikings,DT,Kennesaw State University,26,65,10/27/98,72,310,1,95,2,,79,0,53,0,79,0,70,0,86,0,61,0,22,0,71,0,9,0,15,0,25,0,19,0,30,0,59,0,5,0,52,0,80,0,82,0,90,0,25,0,10,0,12,0,10,0,31,0,15,0,10,0,65,0,40,0,40,0,40,0,6,0,60,0,62,0,15,0,73,0,15,0,45,0,45,0,45,0,Short Stride Awkward,0,15,0,18,0,72,0,20,0,21,0,78,0,6,0,6,0,6,0,6,0,20,0,10,0,81,0,25,0,19,0
Truman,Jones,New England Patriots,RE,Harvard,25,65,5/13/00,75,250,1,54,2,Power Rusher - DE,89,0,82,0,88,0,74,0,71,0,65,0,27,0,72,0,17,0,17,0,32,0,26,0,32,0,72,0,5,0,63,0,84,0,74,0,90,0,35,0,23,0,27,0,10,0,25,0,32,0,7,0,65,0,35,0,35,0,35,0,6,0,62,0,69,0,37,0,78,0,13,0,40,0,40,0,40,0,Default Stride High and Tight,0,10,0,27,0,83,0,29,0,26,0,73,0,6,0,6,0,6,0,6,0,20,0,11,0,80,0,27,0,38,0
Ty'Ron,Hopper,Green Bay Packers,MLB,Missouri,24,65,4/6/01,74,228,1,59,1,Field General - MLB,87,0,77,0,86,0,82,0,66,0,73,0,42,0,65,0,22,0,21,0,55,0,52,0,58,0,71,0,5,0,66,0,79,0,67,0,91,0,56,0,14,0,15,0,45,0,29,0,52,0,7,0,65,0,40,0,40,0,40,0,16,0,75,0,72,0,52,0,86,0,13,0,45,0,45,0,45,0,Default Stride High and Tight,0,15,0,54,0,83,0,55,0,40,0,70,0,25,0,26,0,31,0,14,0,35,0,13,0,83,0,44,0,64,0
Tycen,Anderson,Cincinnati Bengals,FS,Toledo,26,65,6/13/99,74,209,1,26,3,Hybrid - S,95,0,92,0,88,0,86,0,59,0,60,0,64,0,55,0,17,0,49,0,57,0,56,0,58,0,82,0,29,0,37,0,62,0,50,0,87,0,72,0,14,0,13,0,45,0,20,0,65,0,31,0,65,0,33,0,33,0,33,0,7,0,56,0,32,0,73,0,66,0,41,0,34,0,34,0,34,0,Long Stride Default,0,36,0,55,0,92,0,63,0,45,0,60,0,6,0,8,0,10,0,15,0,24,0,9,0,74,0,39,0,63,0
Tyler,Owens,Washington Commanders,SS,Texas Tech,24,65,5/12/01,74,213,1,40,1,Zone - S,94,0,79,0,93,0,83,0,63,0,62,0,68,0,54,0,16,0,54,0,64,0,59,0,65,0,76,0,12,0,36,0,59,0,50,0,89,0,71,0,17,0,19,0,39,0,14,0,63,0,16,0,65,0,35,0,35,0,35,0,6,0,58,0,27,0,64,0,72,0,15,0,35,0,35,0,35,0,Default Stride High and Tight,0,20,0,62,0,93,0,61,0,38,0,62,0,6,0,6,0,6,0,6,0,22,0,10,0,84,0,35,0,68,0
Tyrek,Funderburk,Tampa Bay Buccaneers,CB,Appalach. St.,24,65,11/28/00,71,186,1,24,1,Manto Man - CB,93,0,83,0,83,0,87,0,58,0,62,0,70,0,43,0,12,0,60,0,61,0,61,0,60,0,85,0,15,0,29,0,50,0,51,0,90,0,72,0,15,0,21,0,35,0,17,0,65,0,20,0,65,0,35,0,35,0,35,0,6,0,64,0,22,0,64,0,63,0,13,0,35,0,35,0,35,0,Default Stride Loose,0,22,0,60,0,92,0,66,0,39,0,51,0,6,0,6,0,6,0,6,0,27,0,17,0,81,0,32,0,63,0
Tyreke,Smith,Seattle Seahawks,LE,Ohio State,25,65,2/14/00,75,255,1,59,3,Run Stopper - DE,78,0,82,0,82,0,75,0,72,0,62,0,35,0,76,0,11,0,26,0,41,0,37,0,36,0,71,0,28,0,63,0,84,0,80,0,87,0,35,0,15,0,18,0,10,0,21,0,32,0,31,0,65,0,45,0,45,0,45,0,6,0,59,0,68,0,30,0,81,0,27,0,45,0,45,0,45,0,Default Stride Loose,0,34,0,35,0,77,0,32,0,36,0,79,0,6,0,6,0,6,0,6,0,24,0,10,0,79,0,32,0,46,0
Tyrell,Shavers,Buffalo Bills,WR,San Diego St.,26,65,8/18/99,76,211,1,80,2,,88,0,79,0,82,0,83,0,55,0,59,0,79,0,26,0,29,0,75,0,69,0,77,0,78,0,83,0,64,0,12,0,27,0,41,0,86,0,81,0,19,0,23,0,53,0,21,0,21,0,68,0,65,0,30,0,11,0,10,0,17,0,27,0,10,0,26,0,38,0,59,0,48,0,28,0,33,0,Long Stride Default,0,73,0,77,0,91,0,74,0,41,0,28,0,19,0,22,0,26,0,29,0,30,0,19,0,85,0,39,0,25,0
Tyrese,Robinson,New England Patriots,LG,Oklahoma,26,65,8/21/99,75,319,1,55,2,Power - G,62,0,49,0,59,0,84,0,85,0,55,0,10,0,20,0,12,0,5,0,20,0,10,0,25,0,49,0,5,0,10,0,12,0,82,0,88,0,10,0,12,0,16,0,10,0,78,0,12,0,5,0,65,0,74,0,71,0,75,0,6,0,10,0,10,0,10,0,23,0,12,0,71,0,67,0,73,0,Default Stride Awkward,0,10,0,12,0,67,0,10,0,10,0,29,0,6,0,6,0,6,0,6,0,21,0,10,0,86,0,15,0,12,0
Vederian,Lowe,New England Patriots,LT,Illinois,26,65,4/17/99,78,320,1,59,3,Power - OT,75,0,57,0,65,0,81,0,82,0,78,0,27,0,33,0,10,0,13,0,24,0,20,0,50,0,54,0,5,0,21,0,37,0,84,0,92,0,20,0,11,0,12,0,10,0,73,0,8,0,15,0,65,0,75,0,68,0,70,0,6,0,25,0,24,0,10,0,31,0,13,0,69,0,73,0,69,0,Default Stride Awkward,0,32,0,16,0,65,0,22,0,31,0,29,0,6,0,6,0,6,0,6,0,19,0,6,0,82,0,28,0,9,0
Warren,McClendon Jr,Los Angeles Rams,RT,Georgia,24,65,4/11/01,76,317,1,71,2,Power - OT,77,0,53,0,65,0,83,0,88,0,72,0,13,0,35,0,12,0,13,0,24,0,21,0,25,0,50,0,10,0,33,0,39,0,84,0,89,0,10,0,12,0,12,0,10,0,72,0,10,0,15,0,65,0,71,0,66,0,75,0,5,0,23,0,41,0,10,0,42,0,17,0,68,0,72,0,64,0,Long Stride Awkward,0,20,0,22,0,69,0,10,0,10,0,40,0,5,0,5,0,5,0,5,0,10,0,7,0,89,0,10,0,10,0
Will,Mallory,Indianapolis Colts,TE,Miami,26,65,6/2/99,76,239,1,86,2,Vertical Threat - TE,89,0,77,0,87,0,88,0,72,0,66,0,79,0,33,0,15,0,64,0,70,0,76,0,78,0,73,0,56,0,10,0,26,0,59,0,92,0,72,0,13,0,17,0,20,0,48,0,10,0,58,0,65,0,52,0,51,0,46,0,13,0,15,0,10,0,15,0,39,0,60,0,52,0,52,0,47,0,Long Stride Default,0,63,0,78,0,87,0,59,0,66,0,33,0,11,0,16,0,22,0,18,0,27,0,14,0,91,0,64,0,15,0
Will,Clapp,New Orleans Saints,C,LSU,28,65,9/19/96,77,311,1,76,7,Agile - C,63,0,53,0,72,0,83,0,80,0,78,0,10,0,19,0,15,0,14,0,29,0,15,0,24,0,47,0,5,0,10,0,20,0,78,0,85,0,10,0,14,0,19,0,10,0,77,0,10,0,5,0,65,0,71,0,72,0,69,0,6,0,10,0,10,0,10,0,15,0,15,0,68,0,72,0,64,0,Long Stride Awkward,0,15,0,15,0,72,0,10,0,10,0,26,0,6,0,6,0,6,0,6,0,14,0,11,0,90,0,10,0,11,0
Zach,Carter,Las Vegas Raiders,DT,Florida,26,65,4/7/99,76,290,1,93,3,,82,0,72,0,69,0,79,0,76,0,68,0,24,0,70,0,18,0,19,0,33,0,10,0,25,0,62,0,4,0,61,0,75,0,79,0,92,0,24,0,14,0,20,0,10,0,28,0,19,0,6,0,65,0,45,0,45,0,45,0,6,0,67,0,70,0,23,0,77,0,16,0,45,0,45,0,45,0,Default Stride Awkward,0,10,0,15,0,73,0,28,0,28,0,81,0,4,0,6,0,8,0,5,0,22,0,10,0,87,0,31,0,27,0
Zaire,Barnes,NY Jets,ROLB,W. Michigan,25,65,9/3/99,73,232,1,53,2,Pass Coverage - OLB,91,0,83,0,82,0,83,0,67,0,59,0,60,0,62,0,24,0,50,0,56,0,55,0,60,0,78,0,24,0,58,0,77,0,68,0,88,0,68,0,11,0,18,0,45,0,23,0,67,0,31,0,65,0,45,0,45,0,45,0,13,0,55,0,48,0,48,0,83,0,34,0,45,0,45,0,45,0,Default Stride Loose,0,37,0,62,0,88,0,62,0,33,0,78,0,18,0,22,0,24,0,12,0,28,0,14,0,75,0,48,0,65,0
Zeek,Biggers,Miami Dolphins,DT,Georgia Tech,21,65,10/4/03,78,321,1,93,0,,76,0,56,0,81,0,80,0,84,0,67,0,21,0,73,0,11,0,20,0,36,0,18,0,18,0,56,0,12,0,66,0,83,0,81,0,87,0,18,0,18,0,23,0,25,0,27,0,19,0,14,0,65,0,45,0,45,0,45,0,6,0,64,0,70,0,14,0,71,0,16,0,45,0,45,0,45,0,Long Stride Awkward,0,16,0,19,0,69,0,17,0,35,0,75,0,6,0,6,0,6,0,6,0,32,0,10,0,84,0,32,0,15,0
Zemaiah,Vaughn,Minnesota Vikings,CB,Utah,23,65,4/2/02,75,186,1,34,0,Manto Man - CB,92,0,73,0,93,0,86,0,66,0,57,0,66,0,43,0,14,0,51,0,57,0,62,0,68,0,82,0,12,0,33,0,56,0,54,0,93,0,70,0,15,0,15,0,48,0,15,0,67,0,16,0,65,0,30,0,30,0,30,0,6,0,56,0,30,0,75,0,69,0,23,0,35,0,35,0,35,0,Default Stride Loose,0,24,0,66,0,91,0,61,0,35,0,53,0,6,0,6,0,6,0,6,0,25,0,10,0,85,0,29,0,67,0
Zion,Logue,Buffalo Bills,DT,Georgia,24,65,7/13/01,77,295,1,93,1,,68,0,56,0,72,0,81,0,83,0,60,0,10,0,74,0,12,0,10,0,45,0,15,0,34,0,50,0,4,0,64,0,77,0,84,0,89,0,10,0,15,0,19,0,10,0,18,0,15,0,8,0,65,0,45,0,45,0,45,0,6,0,63,0,69,0,22,0,75,0,17,0,45,0,45,0,45,0,Long Stride Awkward,0,15,0,15,0,68,0,10,0,10,0,80,0,6,0,6,0,6,0,6,0,25,0,15,0,85,0,25,0,25,0
